acc_status,acc_duration,credit_history,purpose,credit_amount,savings_acc,employment_time,installment_rate,gender,other_debtors,residence_time,property,age,installment_plans,housing,num_credits_at_bank,job,num_people_maintenance,phone,foreigner,target
dm_0_to_200,36,delay_in_past_credit_payment,car_new,2862,dm_100_to_500,greater_eq_seven,4,male,none,3,unknown_or_no_property,30,none,for_free,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,21,no_credit_this_bank,car_new,1647,unknown_or_no_savings,one_to_four,4,male,none,2,life_insurance_or_savings_agreement,40,none,own,2,unskilled_resident,2,no,yes,0
dm_less_than_0,6,critical_amount,car_new,3676,dm_less_100,one_to_four,1,male,none,3,real_estate,37,none,rent,3,skilled_employee_or_official,2,no,yes,1
dm_0_to_200,60,credit_paid_so_far,car_new,7408,dm_100_to_500,less_one,4,female,none,2,life_insurance_or_savings_agreement,24,none,own,1,self_or_highly_qualified_employee,1,no,yes,0
dm_less_than_0,42,critical_amount,repairs,3394,dm_less_100,unemployed,4,male,co-applicant,4,car_or_other,65,none,own,2,unemployed_or_unskilled_non_resident,1,no,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,2073,dm_100_to_500,one_to_four,4,female,co-applicant,2,real_estate,28,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,36,credit_paid_so_far,education,9055,unknown_or_no_savings,one_to_four,2,male,none,4,unknown_or_no_property,35,none,for_free,1,unskilled_resident,2,yes,yes,1
dm_less_than_0,6,credit_paid_so_far,car_new,662,dm_less_100,less_one,3,male,none,4,real_estate,41,none,own,1,unskilled_resident,2,yes,yes,1
no_acc,4,critical_amount,radio_or_tv,1544,dm_less_100,four_to_seven,2,male,none,1,real_estate,42,none,own,3,unskilled_resident,2,no,yes,1
no_acc,12,credit_paid_so_far,radio_or_tv,3077,dm_less_100,one_to_four,2,male,none,4,car_or_other,52,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,21,credit_paid_so_far,radio_or_tv,2606,dm_less_100,less_one,4,female,none,4,life_insurance_or_savings_agreement,28,none,rent,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,24,critical_amount,furniture_or_equipment,1585,dm_less_100,four_to_seven,4,male,none,3,life_insurance_or_savings_agreement,40,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,27,critical_amount,business,2442,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,43,stores,own,4,self_or_highly_qualified_employee,2,yes,yes,1
no_acc,18,no_credit_this_bank,car_new,6458,dm_less_100,greater_eq_seven,2,male,none,4,unknown_or_no_property,39,bank,own,2,self_or_highly_qualified_employee,2,yes,yes,0
no_acc,12,credit_paid_so_far,education,719,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,41,bank,own,1,unskilled_resident,2,no,yes,0
no_acc,10,credit_paid_so_far,car_new,1418,dm_100_to_500,one_to_four,3,male,none,2,real_estate,35,none,rent,1,unskilled_resident,1,no,no,1
dm_less_than_0,30,no_credit_all,furniture_or_equipment,4583,dm_less_100,one_to_four,2,male,guarantor,2,real_estate,32,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,radio_or_tv,1567,dm_less_100,one_to_four,1,female,none,1,car_or_other,22,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,6,critical_amount,car_new,6761,dm_less_100,four_to_seven,1,male,none,3,unknown_or_no_property,45,none,own,2,self_or_highly_qualified_employee,2,yes,yes,1
no_acc,15,critical_amount,radio_or_tv,1316,dm_500_to_1000,one_to_four,2,male,none,2,life_insurance_or_savings_agreement,47,none,own,2,unskilled_resident,1,no,yes,1
no_acc,24,credit_paid_so_far,business,4591,dm_greater_eq_1000,one_to_four,2,male,none,3,life_insurance_or_savings_agreement,54,none,own,3,self_or_highly_qualified_employee,1,yes,yes,0
dm_0_to_200,6,credit_paid_so_far,radio_or_tv,2063,dm_less_100,less_one,4,male,none,3,car_or_other,30,none,rent,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,45,no_credit_all,business,11816,dm_less_100,greater_eq_seven,2,male,none,4,car_or_other,29,none,rent,2,skilled_employee_or_official,1,no,yes,0
dm_greater_eq_200,18,no_credit_this_bank,radio_or_tv,1445,unknown_or_no_savings,four_to_seven,4,male,none,4,car_or_other,49,bank,own,1,unskilled_resident,1,no,yes,1
dm_less_than_0,60,delay_in_past_credit_payment,business,6836,dm_less_100,greater_eq_seven,3,male,none,4,unknown_or_no_property,63,none,own,2,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,24,critical_amount,business,1935,dm_less_100,greater_eq_seven,4,male,none,4,real_estate,31,none,own,2,skilled_employee_or_official,1,yes,yes,0
no_acc,36,delay_in_past_credit_payment,business,9572,dm_less_100,less_one,1,male,none,1,car_or_other,28,none,own,2,skilled_employee_or_official,1,no,yes,0
no_acc,24,credit_paid_so_far,car_new,1469,dm_100_to_500,greater_eq_seven,4,male,none,4,real_estate,41,none,rent,1,unskilled_resident,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,furniture_or_equipment,951,dm_100_to_500,less_one,4,female,none,4,car_or_other,27,bank,rent,4,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,24,credit_paid_so_far,furniture_or_equipment,2996,unknown_or_no_savings,one_to_four,2,male,none,4,car_or_other,20,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_0_to_200,6,no_credit_this_bank,education,433,dm_greater_eq_1000,less_one,4,female,none,2,life_insurance_or_savings_agreement,24,bank,rent,1,skilled_employee_or_official,2,no,yes,0
no_acc,12,credit_paid_so_far,car_new,1386,dm_500_to_1000,one_to_four,2,female,none,2,life_insurance_or_savings_agreement,26,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,42,credit_paid_so_far,radio_or_tv,7166,unknown_or_no_savings,four_to_seven,2,male,none,4,life_insurance_or_savings_agreement,29,none,rent,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,24,no_credit_this_bank,furniture_or_equipment,6872,dm_less_100,less_one,2,male,none,1,life_insurance_or_savings_agreement,55,bank,own,1,skilled_employee_or_official,1,yes,yes,0
no_acc,18,critical_amount,radio_or_tv,629,dm_500_to_1000,greater_eq_seven,4,male,none,3,life_insurance_or_savings_agreement,32,bank,own,2,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,60,critical_amount,car_new,13756,unknown_or_no_savings,greater_eq_seven,2,male,none,4,unknown_or_no_property,63,bank,for_free,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,24,credit_paid_so_far,radio_or_tv,2384,dm_less_100,greater_eq_seven,4,male,none,4,real_estate,64,bank,rent,1,unskilled_resident,1,no,yes,1
no_acc,36,credit_paid_so_far,radio_or_tv,3595,dm_less_100,greater_eq_seven,4,male,none,2,car_or_other,28,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_greater_eq_200,24,credit_paid_so_far,car_new,947,dm_less_100,four_to_seven,4,male,none,3,unknown_or_no_property,38,bank,for_free,1,skilled_employee_or_official,2,no,yes,0
no_acc,12,critical_amount,furniture_or_equipment,1258,dm_less_100,less_one,2,female,none,4,life_insurance_or_savings_agreement,22,none,rent,2,unskilled_resident,1,no,yes,1
no_acc,24,credit_paid_so_far,car_new,1249,dm_less_100,less_one,4,male,none,2,real_estate,28,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,36,credit_paid_so_far,furniture_or_equipment,3620,dm_less_100,one_to_four,1,male,guarantor,2,life_insurance_or_savings_agreement,37,none,own,1,skilled_employee_or_official,2,no,yes,1
no_acc,10,credit_paid_so_far,car_new,1597,dm_500_to_1000,one_to_four,3,male,none,2,unknown_or_no_property,40,none,rent,1,unskilled_resident,2,no,no,1
dm_less_than_0,36,delay_in_past_credit_payment,education,6887,dm_less_100,one_to_four,4,male,none,3,life_insurance_or_savings_agreement,29,stores,own,1,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,9,credit_paid_so_far,radio_or_tv,458,dm_less_100,one_to_four,4,male,none,3,real_estate,24,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,9,credit_paid_so_far,furniture_or_equipment,2136,dm_less_100,one_to_four,3,male,none,2,real_estate,25,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,6,critical_amount,retraining,932,unknown_or_no_savings,four_to_seven,1,female,none,3,life_insurance_or_savings_agreement,39,none,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,radio_or_tv,1331,dm_less_100,less_one,2,male,none,1,car_or_other,22,stores,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,12,credit_paid_so_far,car_new,1372,dm_less_100,four_to_seven,2,male,none,3,car_or_other,36,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,12,credit_paid_so_far,radio_or_tv,2214,dm_less_100,one_to_four,4,male,none,3,life_insurance_or_savings_agreement,24,none,own,1,unskilled_resident,1,no,yes,1
dm_0_to_200,18,critical_amount,radio_or_tv,1245,dm_less_100,one_to_four,4,male,none,2,car_or_other,33,none,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,11,critical_amount,car_new,3905,dm_less_100,one_to_four,2,male,none,2,real_estate,36,none,rent,2,skilled_employee_or_official,2,no,yes,1
dm_0_to_200,6,credit_paid_so_far,radio_or_tv,484,dm_less_100,four_to_seven,3,male,guarantor,3,real_estate,28,bank,own,1,unskilled_resident,1,no,yes,1
dm_less_than_0,12,credit_paid_so_far,furniture_or_equipment,1657,dm_less_100,one_to_four,2,male,none,2,real_estate,27,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,6,credit_paid_so_far,domestic_appliances,1338,dm_500_to_1000,one_to_four,1,male,none,4,real_estate,62,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,45,critical_amount,radio_or_tv,4746,dm_less_100,less_one,4,male,none,2,life_insurance_or_savings_agreement,25,none,own,2,unskilled_resident,1,no,yes,0
no_acc,18,no_credit_all,business,4165,dm_less_100,one_to_four,2,male,none,2,car_or_other,36,stores,own,2,skilled_employee_or_official,2,no,yes,0
dm_0_to_200,9,credit_paid_so_far,car_new,276,dm_less_100,one_to_four,4,male,none,4,real_estate,22,none,rent,1,unskilled_resident,1,no,yes,1
no_acc,18,critical_amount,radio_or_tv,2404,dm_less_100,one_to_four,2,female,none,2,car_or_other,26,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,24,credit_paid_so_far,radio_or_tv,1376,dm_500_to_1000,four_to_seven,4,female,none,1,car_or_other,28,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,car_old,2346,dm_less_100,four_to_seven,4,male,none,3,car_or_other,35,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,48,credit_paid_so_far,business,3914,unknown_or_no_savings,one_to_four,4,male,none,2,real_estate,38,bank,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,12,no_credit_all,car_new,1082,dm_less_100,one_to_four,4,male,none,4,car_or_other,48,bank,own,2,skilled_employee_or_official,1,no,yes,0
no_acc,18,credit_paid_so_far,furniture_or_equipment,3422,dm_less_100,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,47,bank,own,3,skilled_employee_or_official,2,yes,yes,1
dm_less_than_0,6,critical_amount,radio_or_tv,1957,dm_less_100,four_to_seven,1,female,none,4,car_or_other,31,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,12,critical_amount,radio_or_tv,522,dm_500_to_1000,greater_eq_seven,4,male,none,4,life_insurance_or_savings_agreement,42,none,own,2,skilled_employee_or_official,2,yes,yes,1
dm_0_to_200,12,credit_paid_so_far,car_new,6078,dm_less_100,four_to_seven,2,male,none,2,car_or_other,32,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,car_old,6842,unknown_or_no_savings,one_to_four,2,male,none,4,life_insurance_or_savings_agreement,46,none,own,2,self_or_highly_qualified_employee,2,yes,yes,1
dm_0_to_200,18,credit_paid_so_far,radio_or_tv,1113,dm_less_100,one_to_four,4,female,guarantor,4,real_estate,26,none,own,1,unskilled_resident,2,no,yes,1
dm_0_to_200,20,credit_paid_so_far,car_old,6468,unknown_or_no_savings,unemployed,1,male,none,4,real_estate,60,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,6,credit_paid_so_far,car_old,1352,dm_500_to_1000,unemployed,1,female,none,2,life_insurance_or_savings_agreement,23,none,rent,1,unemployed_or_unskilled_non_resident,1,yes,yes,1
dm_less_than_0,12,credit_paid_so_far,retraining,902,dm_less_100,four_to_seven,4,male,none,4,life_insurance_or_savings_agreement,21,none,rent,1,skilled_employee_or_official,1,no,yes,0
no_acc,48,delay_in_past_credit_payment,radio_or_tv,12749,dm_500_to_1000,four_to_seven,4,male,none,1,car_or_other,37,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,18,no_credit_this_bank,furniture_or_equipment,1553,dm_less_100,one_to_four,4,male,none,3,car_or_other,44,bank,own,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,6,credit_paid_so_far,radio_or_tv,2647,dm_500_to_1000,one_to_four,2,male,none,3,real_estate,44,none,rent,1,skilled_employee_or_official,2,no,yes,1
no_acc,24,delay_in_past_credit_payment,business,8648,dm_less_100,less_one,2,male,none,2,car_or_other,27,bank,own,2,skilled_employee_or_official,1,yes,yes,0
dm_less_than_0,24,credit_paid_so_far,other,1755,dm_less_100,greater_eq_seven,4,female,guarantor,4,real_estate,58,none,own,1,unskilled_resident,1,yes,yes,1
dm_0_to_200,48,credit_paid_so_far,car_new,8487,unknown_or_no_savings,four_to_seven,1,female,none,2,car_or_other,24,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,36,critical_amount,car_old,5842,dm_less_100,greater_eq_seven,2,male,none,2,life_insurance_or_savings_agreement,35,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,24,delay_in_past_credit_payment,car_new,2538,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,47,none,own,2,unskilled_resident,2,no,yes,0
no_acc,21,delay_in_past_credit_payment,car_old,2993,dm_less_100,one_to_four,3,male,none,2,real_estate,28,stores,own,2,unskilled_resident,1,no,yes,1
dm_0_to_200,10,no_credit_this_bank,radio_or_tv,1048,dm_less_100,one_to_four,4,male,none,4,real_estate,23,stores,own,1,unskilled_resident,1,no,yes,1
no_acc,12,critical_amount,car_new,926,dm_less_100,unemployed,1,female,none,2,life_insurance_or_savings_agreement,38,none,own,1,unemployed_or_unskilled_non_resident,1,no,yes,1
dm_less_than_0,48,credit_paid_so_far,car_old,4788,dm_less_100,four_to_seven,4,male,none,3,life_insurance_or_savings_agreement,26,none,own,1,skilled_employee_or_official,2,no,yes,1
dm_greater_eq_200,10,critical_amount,car_new,781,dm_less_100,greater_eq_seven,4,male,none,4,unknown_or_no_property,63,none,for_free,2,skilled_employee_or_official,1,yes,yes,1
no_acc,12,critical_amount,business,1264,unknown_or_no_savings,greater_eq_seven,4,male,none,4,unknown_or_no_property,57,none,rent,1,unskilled_resident,1,no,yes,1
dm_0_to_200,15,credit_paid_so_far,repairs,1514,dm_100_to_500,one_to_four,4,male,guarantor,2,real_estate,22,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,6,critical_amount,car_new,1361,dm_less_100,less_one,2,male,none,4,real_estate,40,none,own,1,unskilled_resident,2,no,no,1
no_acc,24,credit_paid_so_far,radio_or_tv,3430,dm_500_to_1000,greater_eq_seven,3,male,none,2,car_or_other,31,none,own,1,skilled_employee_or_official,2,yes,yes,1
dm_less_than_0,9,credit_paid_so_far,radio_or_tv,1366,dm_less_100,less_one,3,female,none,4,life_insurance_or_savings_agreement,22,none,rent,1,skilled_employee_or_official,1,no,yes,0
no_acc,10,credit_paid_so_far,car_new,1364,dm_less_100,one_to_four,2,female,none,4,car_or_other,64,none,own,1,skilled_employee_or_official,1,yes,yes,1
no_acc,15,critical_amount,radio_or_tv,1829,dm_less_100,greater_eq_seven,4,male,none,4,car_or_other,46,none,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,furniture_or_equipment,1736,dm_less_100,four_to_seven,3,female,none,4,real_estate,31,none,own,1,unskilled_resident,1,no,yes,1
dm_0_to_200,24,credit_paid_so_far,car_new,1201,dm_less_100,less_one,4,male,none,1,life_insurance_or_savings_agreement,26,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,12,critical_amount,radio_or_tv,2331,unknown_or_no_savings,greater_eq_seven,1,male,co-applicant,4,real_estate,49,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,12,credit_paid_so_far,car_new,900,unknown_or_no_savings,one_to_four,4,male,none,2,car_or_other,23,none,own,1,skilled_employee_or_official,1,no,yes,0
no_acc,15,credit_paid_so_far,car_old,4657,dm_less_100,one_to_four,3,male,none,2,car_or_other,30,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,12,critical_amount,car_new,691,dm_less_100,greater_eq_seven,4,male,none,3,life_insurance_or_savings_agreement,35,none,own,2,skilled_employee_or_official,1,no,yes,0
no_acc,12,critical_amount,radio_or_tv,797,unknown_or_no_savings,greater_eq_seven,4,female,none,3,life_insurance_or_savings_agreement,33,bank,own,1,unskilled_resident,2,no,yes,0
no_acc,10,credit_paid_so_far,radio_or_tv,1924,dm_less_100,one_to_four,1,male,none,4,life_insurance_or_savings_agreement,38,none,own,1,skilled_employee_or_official,1,yes,no,1
dm_0_to_200,18,delay_in_past_credit_payment,business,2427,unknown_or_no_savings,greater_eq_seven,4,male,none,2,life_insurance_or_savings_agreement,42,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,24,credit_paid_so_far,furniture_or_equipment,4351,unknown_or_no_savings,one_to_four,1,female,none,4,life_insurance_or_savings_agreement,48,none,own,1,unskilled_resident,1,yes,yes,1
dm_greater_eq_200,12,credit_paid_so_far,furniture_or_equipment,1424,unknown_or_no_savings,greater_eq_seven,3,female,none,4,real_estate,55,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,12,critical_amount,radio_or_tv,976,unknown_or_no_savings,greater_eq_seven,4,male,none,4,car_or_other,35,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,13,critical_amount,business,1797,dm_less_100,less_one,3,male,none,1,life_insurance_or_savings_agreement,28,bank,own,2,unskilled_resident,1,no,yes,1
dm_less_than_0,48,no_credit_all,furniture_or_equipment,7119,dm_less_100,one_to_four,3,male,none,4,unknown_or_no_property,53,none,for_free,2,skilled_employee_or_official,2,no,yes,0
no_acc,24,credit_paid_so_far,radio_or_tv,1901,dm_100_to_500,one_to_four,4,male,none,4,car_or_other,29,none,rent,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,36,credit_paid_so_far,repairs,2384,dm_less_100,less_one,4,male,none,1,unknown_or_no_property,33,none,rent,1,unskilled_resident,1,no,yes,0
no_acc,24,critical_amount,car_new,2463,dm_100_to_500,four_to_seven,4,male,none,3,life_insurance_or_savings_agreement,27,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_greater_eq_200,10,credit_paid_so_far,furniture_or_equipment,1275,dm_less_100,less_one,4,female,none,2,life_insurance_or_savings_agreement,23,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,9,critical_amount,education,1136,dm_greater_eq_1000,greater_eq_seven,4,male,none,3,unknown_or_no_property,32,none,for_free,2,skilled_employee_or_official,2,no,yes,0
dm_less_than_0,48,credit_paid_so_far,car_old,10297,dm_less_100,four_to_seven,4,male,none,4,unknown_or_no_property,39,stores,for_free,3,skilled_employee_or_official,2,yes,yes,0
dm_0_to_200,60,no_credit_this_bank,other,14782,dm_100_to_500,greater_eq_seven,3,female,none,4,unknown_or_no_property,60,bank,for_free,2,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,18,credit_paid_so_far,radio_or_tv,1473,dm_less_100,less_one,3,male,none,4,real_estate,39,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,27,credit_paid_so_far,business,2528,dm_less_100,less_one,4,female,none,1,life_insurance_or_savings_agreement,32,none,own,1,skilled_employee_or_official,2,yes,yes,1
dm_less_than_0,12,no_credit_this_bank,radio_or_tv,2149,dm_less_100,one_to_four,4,male,none,1,unknown_or_no_property,29,none,for_free,1,skilled_employee_or_official,1,no,yes,0
dm_less_than_0,15,credit_paid_so_far,furniture_or_equipment,1845,dm_less_100,less_one,4,female,guarantor,1,life_insurance_or_savings_agreement,46,none,rent,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,critical_amount,car_old,4042,unknown_or_no_savings,four_to_seven,3,male,none,4,life_insurance_or_savings_agreement,43,none,own,2,skilled_employee_or_official,1,yes,yes,1
dm_less_than_0,8,critical_amount,other,1164,dm_less_100,greater_eq_seven,3,male,none,4,unknown_or_no_property,51,bank,for_free,2,self_or_highly_qualified_employee,2,yes,yes,1
dm_0_to_200,9,critical_amount,education,1501,dm_less_100,greater_eq_seven,2,female,none,3,car_or_other,34,none,own,2,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,15,delay_in_past_credit_payment,furniture_or_equipment,960,dm_greater_eq_1000,four_to_seven,3,female,none,2,life_insurance_or_savings_agreement,30,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,24,credit_paid_so_far,car_new,1474,dm_100_to_500,less_one,4,male,none,3,real_estate,33,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_0_to_200,12,credit_paid_so_far,radio_or_tv,766,dm_500_to_1000,one_to_four,4,male,none,3,real_estate,66,none,own,1,unskilled_resident,1,no,yes,0
dm_less_than_0,12,critical_amount,car_new,2122,dm_less_100,one_to_four,3,male,none,2,real_estate,39,none,rent,2,unskilled_resident,2,no,no,1
no_acc,21,critical_amount,car_old,3275,dm_less_100,greater_eq_seven,1,male,none,4,car_or_other,36,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,12,critical_amount,repairs,996,unknown_or_no_savings,four_to_seven,4,female,none,4,real_estate,23,none,own,2,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,12,credit_paid_so_far,furniture_or_equipment,3017,dm_less_100,less_one,3,female,none,1,real_estate,34,none,rent,1,self_or_highly_qualified_employee,1,no,yes,1
dm_less_than_0,12,credit_paid_so_far,car_new,1168,dm_less_100,one_to_four,4,male,none,3,real_estate,27,none,own,1,unskilled_resident,1,no,yes,1
dm_greater_eq_200,24,credit_paid_so_far,furniture_or_equipment,3749,dm_less_100,less_one,2,female,none,4,car_or_other,26,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,12,credit_paid_so_far,business,1076,dm_less_100,one_to_four,2,male,none,2,real_estate,26,none,own,1,skilled_employee_or_official,1,yes,no,1
dm_0_to_200,18,no_credit_all,furniture_or_equipment,3244,dm_less_100,one_to_four,1,female,none,4,car_or_other,33,bank,own,2,skilled_employee_or_official,1,yes,yes,1
no_acc,21,critical_amount,car_new,12680,unknown_or_no_savings,greater_eq_seven,4,male,none,4,unknown_or_no_property,30,none,for_free,1,self_or_highly_qualified_employee,1,yes,yes,0
dm_0_to_200,18,credit_paid_so_far,car_new,6260,dm_less_100,four_to_seven,3,male,none,3,real_estate,28,none,rent,1,unskilled_resident,1,no,yes,1
no_acc,24,credit_paid_so_far,radio_or_tv,3621,dm_100_to_500,greater_eq_seven,2,male,none,4,car_or_other,31,none,own,2,skilled_employee_or_official,1,no,yes,0
no_acc,24,critical_amount,furniture_or_equipment,3777,dm_greater_eq_1000,one_to_four,4,male,none,4,real_estate,50,none,own,1,skilled_employee_or_official,1,yes,yes,1
dm_greater_eq_200,36,credit_paid_so_far,radio_or_tv,5848,dm_less_100,one_to_four,4,male,none,1,car_or_other,24,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,18,critical_amount,furniture_or_equipment,3780,dm_less_100,less_one,3,male,none,2,car_or_other,35,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
dm_less_than_0,8,critical_amount,car_new,3398,dm_less_100,four_to_seven,1,male,none,4,real_estate,39,none,own,2,unskilled_resident,1,no,no,1
dm_0_to_200,30,delay_in_past_credit_payment,business,2503,dm_100_to_500,greater_eq_seven,4,male,none,2,life_insurance_or_savings_agreement,41,stores,own,2,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,48,critical_amount,car_old,6143,dm_less_100,greater_eq_seven,4,female,none,4,unknown_or_no_property,58,stores,for_free,2,unskilled_resident,1,no,yes,0
dm_0_to_200,48,critical_amount,furniture_or_equipment,5096,dm_less_100,one_to_four,2,female,none,3,car_or_other,30,none,own,1,self_or_highly_qualified_employee,1,yes,yes,0
no_acc,48,critical_amount,car_old,2751,unknown_or_no_savings,greater_eq_seven,4,male,none,3,car_or_other,38,none,own,2,skilled_employee_or_official,2,yes,yes,1
no_acc,24,credit_paid_so_far,furniture_or_equipment,2835,dm_500_to_1000,greater_eq_seven,3,male,none,4,life_insurance_or_savings_agreement,53,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_less_than_0,6,critical_amount,car_new,666,dm_greater_eq_1000,four_to_seven,3,female,none,4,real_estate,39,none,own,2,unskilled_resident,1,yes,yes,1
dm_less_than_0,8,critical_amount,car_new,731,dm_less_100,greater_eq_seven,4,male,none,4,real_estate,47,none,own,2,unskilled_resident,1,no,yes,1
dm_less_than_0,12,critical_amount,car_old,1526,dm_less_100,greater_eq_seven,4,male,none,4,unknown_or_no_property,66,none,for_free,2,self_or_highly_qualified_employee,1,no,yes,1
dm_greater_eq_200,15,credit_paid_so_far,business,2687,dm_less_100,four_to_seven,2,male,none,4,life_insurance_or_savings_agreement,26,none,rent,1,skilled_employee_or_official,1,yes,yes,1
no_acc,12,credit_paid_so_far,car_new,3527,unknown_or_no_savings,less_one,2,male,none,3,life_insurance_or_savings_agreement,45,none,own,1,self_or_highly_qualified_employee,2,yes,yes,1
dm_0_to_200,12,credit_paid_so_far,furniture_or_equipment,983,dm_greater_eq_1000,less_one,1,female,none,4,real_estate,19,none,rent,1,unskilled_resident,1,no,yes,1
no_acc,36,delay_in_past_credit_payment,car_old,8947,unknown_or_no_savings,four_to_seven,3,male,none,2,car_or_other,31,stores,own,1,self_or_highly_qualified_employee,2,yes,yes,1
dm_less_than_0,6,critical_amount,furniture_or_equipment,1872,dm_less_100,unemployed,4,male,none,4,unknown_or_no_property,36,none,for_free,3,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,36,credit_paid_so_far,education,1819,dm_less_100,one_to_four,4,male,none,4,unknown_or_no_property,37,stores,for_free,1,skilled_employee_or_official,1,yes,yes,0
dm_0_to_200,11,credit_paid_so_far,furniture_or_equipment,1577,dm_greater_eq_1000,less_one,4,female,none,1,real_estate,20,none,own,1,skilled_employee_or_official,1,no,yes,1
no_acc,24,credit_paid_so_far,radio_or_tv,1278,dm_less_100,greater_eq_seven,4,male,none,1,real_estate,36,none,own,1,self_or_highly_qualified_employee,1,yes,yes,1
dm_0_to_200,24,delay_in_past_credit_payment,radio_or_tv,6403,dm_less_100,less_one,1,male,none,2,car_or_other,33,none,own,1,skilled_employee_or_official,1,no,yes,1
dm_0_to_200,9,credit_paid_so_far,education,1199,dm_less_100,four_to_seven,4,female,none,4,life_insurance_or_savings_agreement,67,none,own,2,self_or_highly_qualified_employee,1,yes,yes,1
no_acc,18,critical_amount,car_old,3850,dm_less_100,four_to_seven,3,male,none,1,car_or_other,27,none,own,2,skilled_employee_or_official,1,no,yes,1
no_acc,15,critical_amount,radio_or_tv,1459,dm_less_100,one_to_four,4,female,none,2,car_or_other,43,none,own,1,unskilled_resident,1,no,yes,1
